User ID,New Listings,Renewals,Ads Bought,Listing Revenue,Promo Revenues,Total Revenue,Segments
45799813,4,1,2,60.68,0.0,60.68,Middle Revenue
8483901,2,1,1,20.13,40.55,60.67999999999999,Middle Revenue
675405,2,0,1,32.3,28.38,60.67999999999999,Middle Revenue
8347789,11,3,0,0.0,60.67,60.67,Middle Revenue
23090482,4,24,0,0.0,60.67,60.67,Middle Revenue
33840677,6,7,2,40.53,20.14,60.669999999999995,Middle Revenue
1729066,71,2,1,29.84,30.82,60.66,Middle Revenue
11910830,6,6,1,3.09,57.57,60.66,Middle Revenue
112497121,0,2,0,0.0,60.66,60.66,Middle Revenue
120439805,27,21,0,0.0,60.66,60.66,Middle Revenue
5598115,14,13,2,60.650000000000006,0.0,60.650000000000006,Middle Revenue
26249445,9,42,1,24.26,36.39,60.65,Middle Revenue
173707794,1,0,0,0.0,60.65,60.65,Middle Revenue
30872995,7,11,2,60.64,0.0,60.64,Middle Revenue
148319418,1,0,0,0.0,60.64,60.64,Middle Revenue
3854181,6,11,1,32.41,28.23,60.64,Middle Revenue
4953257,1,4,0,0.0,60.63,60.63,Middle Revenue
5178365,1,104,30,60.63,0.0,60.63,Middle Revenue
155722420,1,1,1,20.19,40.44,60.63,Middle Revenue
7735081,1,11,0,0.0,60.629999999999995,60.629999999999995,Middle Revenue
34439649,9,3,2,60.629999999999995,0.0,60.629999999999995,Middle Revenue
141704587,11,4,2,60.629999999999995,0.0,60.629999999999995,Middle Revenue
147274426,3,1,2,60.620000000000005,0.0,60.620000000000005,Middle Revenue
179451,3,0,2,48.44,12.18,60.62,Middle Revenue
2632859,11,12,5,40.41,20.21,60.62,Middle Revenue
6182523,1,2,1,20.17,40.45,60.62,Middle Revenue
3885701,7,5,2,60.61,0.0,60.61,Middle Revenue
149280315,2,0,0,0.0,60.61,60.61,Middle Revenue
140923,53,68,2,60.61,0.0,60.61,Middle Revenue
3281839,5,71,2,60.61,0.0,60.61,Middle Revenue
19161562,1,0,0,0.0,60.6,60.6,Middle Revenue
1438606,17,17,2,60.599999999999994,0.0,60.599999999999994,Middle Revenue
15543628,1,5,0,0.0,60.599999999999994,60.599999999999994,Middle Revenue
129713289,5,1,2,60.599999999999994,0.0,60.599999999999994,Middle Revenue
9218191,0,13,2,60.59,0.0,60.59,Middle Revenue
31219491,2,5,0,0.0,60.58,60.58,Middle Revenue
31458875,17,56,2,60.58,0.0,60.58,Middle Revenue
60070265,24,19,2,60.57,0.0,60.57,Middle Revenue
463943,20,3,2,60.55,0.0,60.55,Middle Revenue
3641067,3,3,0,0.0,60.55,60.55,Middle Revenue
32858325,9,23,2,60.55,0.0,60.55,Middle Revenue
5801339,16,4,0,0.0,60.54,60.54,Middle Revenue
379085,1,13,2,60.53999999999999,0.0,60.53999999999999,Middle Revenue
4876509,2,5,0,0.0,60.53,60.53,Middle Revenue
16421764,0,1,0,0.0,60.53,60.53,Middle Revenue
907938,2,2,0,0.0,60.53,60.53,Middle Revenue
943456,4,21,2,60.519999999999996,0.0,60.519999999999996,Middle Revenue
130491369,6,1,3,36.29,24.21,60.5,Middle Revenue
4190779,1,1,1,32.3,28.19,60.49,Middle Revenue
9571243,2,1,0,0.0,60.489999999999995,60.489999999999995,Middle Revenue
14044010,16,7,7,60.489999999999995,0.0,60.489999999999995,Middle Revenue
33051961,4,21,2,60.489999999999995,0.0,60.489999999999995,Middle Revenue
38540161,5,6,1,12.13,48.34,60.470000000000006,Middle Revenue
25354665,17,1,9,60.47,0.0,60.47,Middle Revenue
36582759,0,3,0,0.0,60.47,60.47,Middle Revenue
11087484,5,2,3,60.47,0.0,60.47,Middle Revenue
13488140,5,17,2,60.47,0.0,60.47,Middle Revenue
7499273,7,2,0,0.0,60.47,60.47,Middle Revenue
13828774,10,18,2,60.46,0.0,60.46,Middle Revenue
15395432,0,5,3,60.44,0.0,60.44,Middle Revenue
19156842,0,1,0,0.0,60.43,60.43,Middle Revenue
30947801,2,1,2,60.42999999999999,0.0,60.42999999999999,Middle Revenue
846251,0,2,0,0.0,60.42,60.42,Middle Revenue
2350437,3,2,0,0.0,60.42,60.42,Middle Revenue
2597377,21,20,1,18.75,41.67,60.42,Middle Revenue
6401369,8,28,0,0.0,60.42,60.42,Middle Revenue
98764319,2,1,2,60.42,0.0,60.42,Middle Revenue
3350711,0,5,0,0.0,60.41,60.41,Middle Revenue
126269665,5,40,1,5.8,54.61,60.41,Middle Revenue
713921,7,12,8,60.41,0.0,60.41,Middle Revenue
1985666,3,3,2,60.41,0.0,60.41,Middle Revenue
130366567,4,56,0,0.0,60.4,60.4,Middle Revenue
149767647,5,3,0,0.0,60.4,60.4,Middle Revenue
5084183,3,18,0,0.0,60.39,60.39,Middle Revenue
12167056,2,59,0,0.0,60.38,60.38,Middle Revenue
62431687,1,3,0,0.0,60.370000000000005,60.370000000000005,Middle Revenue
286991,0,3,0,0.0,60.37,60.37,Middle Revenue
7907859,11,30,0,0.0,60.36,60.36,Middle Revenue
5977839,2,11,0,0.0,60.35,60.35,Middle Revenue
7140471,4,19,0,0.0,60.34000000000002,60.34000000000002,Middle Revenue
2650523,2,5,1,18.7,41.64,60.34,Middle Revenue
33010381,9,16,0,0.0,60.34,60.34,Middle Revenue
11040198,0,3,0,0.0,60.32,60.32,Middle Revenue
5489431,12,46,3,60.31,0.0,60.31,Middle Revenue
108959,4,0,0,0.0,60.31,60.31,Middle Revenue
4542145,25,94,0,0.0,60.28,60.28,Middle Revenue
146897911,0,1,0,0.0,60.28,60.28,Middle Revenue
27038437,1,16,3,23.34,36.93,60.27,Middle Revenue
34347047,31,12,4,60.26,0.0,60.26,Middle Revenue
2043254,14,46,20,60.25,0.0,60.25,Middle Revenue
5811299,22,10,14,60.25,0.0,60.25,Middle Revenue
91722439,1,1,0,0.0,60.25,60.25,Middle Revenue
1059446,10,114,0,0.0,60.24,60.24,Middle Revenue
35829875,8,31,6,60.23,0.0,60.23,Middle Revenue
2850953,12,16,1,20.27,39.95,60.22,Middle Revenue
17689344,9,46,6,60.18000000000001,0.0,60.18000000000001,Middle Revenue
23108,13,7,2,6.18,53.980000000000004,60.16,Middle Revenue
242272,1,3,1,18.64,41.52,60.16,Middle Revenue
18275838,1,2,1,15.5,44.65,60.15,Middle Revenue
8189549,0,43,7,48.67,11.48,60.14999999999999,Middle Revenue
31807825,3,4,0,0.0,60.13,60.13,Middle Revenue
570305,13,7,0,0.0,60.09,60.09,Middle Revenue
15119244,3,26,7,18.85,41.239999999999995,60.089999999999996,Middle Revenue
6715653,2,0,1,15.49,44.59,60.08,Middle Revenue
16234140,15,22,0,0.0,60.08,60.08,Middle Revenue
16814362,3,4,0,0.0,60.08,60.08,Middle Revenue
9020631,4,10,0,0.0,60.07,60.07,Middle Revenue
84759063,3,4,0,0.0,60.07,60.07,Middle Revenue
5412941,3,4,0,0.0,60.04,60.04,Middle Revenue
449355,7,21,3,39.769999999999996,20.27,60.04,Middle Revenue
13008462,0,1,0,0.0,60.03,60.03,Middle Revenue
4402875,3,93,2,5.38,54.61,59.99,Middle Revenue
7458971,3,5,0,0.0,59.99,59.99,Middle Revenue
17843562,2,2,1,29.85,30.13,59.98,Middle Revenue
1030402,0,5,3,56.22,3.75,59.97,Middle Revenue
4810677,3,13,0,0.0,59.97,59.97,Middle Revenue
410355,1,3,1,22.12,37.83,59.95,Middle Revenue
1003822,1,39,0,0.0,59.95,59.95,Middle Revenue
38536835,13,13,0,0.0,59.94,59.94,Middle Revenue
160575541,55,31,26,19.41,40.53,59.94,Middle Revenue
94403415,2,0,0,0.0,59.91,59.91,Middle Revenue
15200958,3,2,3,59.9,0.0,59.9,Middle Revenue
8279655,2,1,0,0.0,59.9,59.9,Middle Revenue
1435,13,5,0,0.0,59.9,59.9,Middle Revenue
8214125,3,2,0,0.0,59.88,59.88,Middle Revenue
2297291,6,13,2,59.86,0.0,59.86,Middle Revenue
13118052,6,14,2,37.46,22.39,59.85,Middle Revenue
4164241,3,0,0,0.0,59.84,59.84,Middle Revenue
103065247,0,2,0,0.0,59.84,59.84,Middle Revenue
2772729,1,26,4,59.83,0.0,59.83,Middle Revenue
5081197,6,4,0,0.0,59.82,59.82,Middle Revenue
11828314,9,14,1,29.71,30.09,59.8,Middle Revenue
5610377,2,5,1,32.42,27.37,59.790000000000006,Middle Revenue
13772256,9,2,2,59.79,0.0,59.79,Middle Revenue
14444764,3,2,2,59.79,0.0,59.79,Middle Revenue
97965565,5,19,2,59.78,0.0,59.78,Middle Revenue
1964280,10,92,7,46.92,12.86,59.78,Middle Revenue
13701960,12,28,2,59.77,0.0,59.77,Middle Revenue
149070590,1,0,0,0.0,59.77,59.77,Middle Revenue
5142927,1,4,2,59.769999999999996,0.0,59.769999999999996,Middle Revenue
5242741,11,25,2,59.769999999999996,0.0,59.769999999999996,Middle Revenue
10444178,27,3,2,59.760000000000005,0.0,59.760000000000005,Middle Revenue
111940,5,1,2,59.76,0.0,59.76,Middle Revenue
17709642,4,5,2,59.76,0.0,59.76,Middle Revenue
8016973,20,13,0,0.0,59.75,59.75,Middle Revenue
665805,0,16,2,59.74,0.0,59.74,Middle Revenue
129142,1,5,2,59.730000000000004,0.0,59.730000000000004,Middle Revenue
1845056,8,106,2,59.730000000000004,0.0,59.730000000000004,Middle Revenue
4542413,2,2,2,59.73,0.0,59.73,Middle Revenue
12942274,3,5,2,59.73,0.0,59.73,Middle Revenue
4034303,5,267,1,7.78,51.94,59.72,Middle Revenue
6656551,6,9,2,59.71,0.0,59.71,Middle Revenue
3676539,3,1,2,59.7,0.0,59.7,Middle Revenue
5059769,3,0,0,0.0,59.69,59.69,Middle Revenue
13183112,11,13,2,59.69,0.0,59.69,Middle Revenue
292901,0,5,2,59.68,0.0,59.68,Middle Revenue
380631,2,23,2,59.68,0.0,59.68,Middle Revenue
37113081,6,6,2,59.68,0.0,59.68,Middle Revenue
154413534,2,0,0,0.0,59.68,59.68,Middle Revenue
383429,5,10,2,59.67,0.0,59.67,Middle Revenue
4348639,3,5,0,0.0,59.67,59.67,Middle Revenue
5146793,14,9,2,59.67,0.0,59.67,Middle Revenue
12584526,1,7,2,59.67,0.0,59.67,Middle Revenue
8441747,10,10,2,59.66,0.0,59.66,Middle Revenue
44846417,5,7,2,59.66,0.0,59.66,Middle Revenue
18893550,10,30,2,59.66,0.0,59.66,Middle Revenue
127756,6,12,3,59.66,0.0,59.66,Middle Revenue
6262301,7,7,2,59.66,0.0,59.66,Middle Revenue
768205,15,4,2,59.66,0.0,59.66,Middle Revenue
2831755,3,10,2,59.66,0.0,59.66,Middle Revenue
5132999,12,27,2,59.65,0.0,59.65,Middle Revenue
20746008,9,4,2,59.65,0.0,59.65,Middle Revenue
8796199,2,1,2,59.64,0.0,59.64,Middle Revenue
50559325,5,4,2,59.64,0.0,59.64,Middle Revenue
591233,14,16,2,59.629999999999995,0.0,59.629999999999995,Middle Revenue
2706631,3,5,2,59.629999999999995,0.0,59.629999999999995,Middle Revenue
4647283,29,24,2,59.620000000000005,0.0,59.620000000000005,Middle Revenue
55095723,2,6,0,0.0,59.620000000000005,59.620000000000005,Middle Revenue
2178832,3,19,2,59.620000000000005,0.0,59.620000000000005,Middle Revenue
2811811,1,12,2,59.62,0.0,59.62,Middle Revenue
30138125,2,8,2,59.62,0.0,59.62,Middle Revenue
6412037,8,6,2,59.61,0.0,59.61,Middle Revenue
148429177,24,10,2,59.61,0.0,59.61,Middle Revenue
10986426,2,8,2,59.59,0.0,59.59,Middle Revenue
13366380,2,17,2,59.59,0.0,59.59,Middle Revenue
24686670,5,8,2,59.59,0.0,59.59,Middle Revenue
290697,48,138,2,59.58,0.0,59.58,Middle Revenue
12953048,32,153,2,59.58,0.0,59.58,Middle Revenue
15588798,1,4,2,59.57,0.0,59.57,Middle Revenue
11711302,10,15,2,59.57,0.0,59.57,Middle Revenue
8732399,5,7,2,59.57,0.0,59.57,Middle Revenue
2561671,19,0,2,59.57,0.0,59.57,Middle Revenue
13593254,3,15,2,59.56999999999999,0.0,59.56999999999999,Middle Revenue
23633864,3,13,2,59.56,0.0,59.56,Middle Revenue
110836127,18,9,2,59.56,0.0,59.56,Middle Revenue
229806,2,4,2,59.55,0.0,59.55,Middle Revenue
1074522,8,5,2,59.55,0.0,59.55,Middle Revenue
3192255,4,1,2,59.55,0.0,59.55,Middle Revenue
15549734,0,4,2,59.55,0.0,59.55,Middle Revenue
14142302,5,7,2,59.540000000000006,0.0,59.540000000000006,Middle Revenue
33518629,39,123,0,0.0,59.540000000000006,59.540000000000006,Middle Revenue
10463578,2,14,2,59.53,0.0,59.53,Middle Revenue
19425180,3,2,0,0.0,59.53,59.53,Middle Revenue
153527180,4,0,2,59.53,0.0,59.53,Middle Revenue
279083,3,3,2,59.52,0.0,59.52,Middle Revenue
13505490,5,1,2,59.519999999999996,0.0,59.519999999999996,Middle Revenue
2170856,19,183,2,59.510000000000005,0.0,59.510000000000005,Middle Revenue
4863347,5,4,2,59.510000000000005,0.0,59.510000000000005,Middle Revenue
1452282,4,3,2,59.51,0.0,59.51,Middle Revenue
1907346,1,294,0,0.0,59.5,59.5,Middle Revenue
13453160,0,8,2,59.489999999999995,0.0,59.489999999999995,Middle Revenue
21922880,5,8,2,59.47,0.0,59.47,Middle Revenue
170191198,8,10,1,18.76,40.67,59.43,Middle Revenue
36129657,0,13,0,0.0,59.400000000000006,59.400000000000006,Middle Revenue
938772,8,0,2,59.4,0.0,59.4,Middle Revenue
1553446,0,8,2,59.38,0.0,59.38,Middle Revenue
10569116,8,1,2,59.38,0.0,59.38,Middle Revenue
142392191,1,4,1,22.16,37.21,59.37,Middle Revenue
24842108,2,3,2,59.34,0.0,59.34,Middle Revenue
2230246,2,1,1,18.72,40.58,59.3,Middle Revenue
3802207,35,320,2,22.65,36.629999999999995,59.28,Middle Revenue
29671711,9,34,0,0.0,59.26,59.26,Middle Revenue
3005721,5,2,0,0.0,59.24,59.24,Middle Revenue
777381,3,8,1,29.84,29.4,59.239999999999995,Middle Revenue
10726526,4,17,2,13.629999999999999,45.61,59.239999999999995,Middle Revenue
9710303,0,2,0,0.0,59.22,59.22,Middle Revenue
12180704,1,3,0,0.0,59.21,59.21,Middle Revenue
22157176,1,0,0,0.0,59.19,59.19,Middle Revenue
1997434,42,47,1,3.07,56.050000000000004,59.120000000000005,Middle Revenue
8827233,7,22,0,0.0,59.12,59.12,Middle Revenue
19185028,22,300,18,59.08,0.0,59.08,Middle Revenue
1886666,5,22,0,0.0,59.07,59.07,Middle Revenue
29013815,5,4,3,97.32000000000001,-38.26,59.06,Middle Revenue
44419,1,3,0,0.0,59.03,59.03,Middle Revenue
8819379,3,0,0,0.0,59.02,59.02,Middle Revenue
160557350,2,0,1,15.53,43.49,59.02,Middle Revenue
5402083,5,2,1,15.42,43.6,59.019999999999996,Middle Revenue
19096326,4,0,1,18.76,40.25,59.010000000000005,Middle Revenue
2469787,0,5,0,0.0,59.0,59.0,Middle Revenue
6841023,58,52,0,0.0,58.95,58.95,Middle Revenue
121744641,23,6,5,40.56,18.36,58.92,Middle Revenue
14465594,4,17,0,0.0,58.910000000000004,58.910000000000004,Middle Revenue
6521693,3,7,1,29.88,28.92,58.8,Middle Revenue
150081867,12,11,0,0.0,58.8,58.8,Middle Revenue
8098957,2,25,0,0.0,58.75,58.75,Middle Revenue
123153297,3,10,0,0.0,58.730000000000004,58.730000000000004,Middle Revenue
4708213,59,99,0,0.0,58.73,58.73,Middle Revenue
2199168,3,7,0,0.0,58.72,58.72,Middle Revenue
4014589,53,125,49,54.45,4.27,58.72,Middle Revenue
5411955,3,24,1,22.19,36.53,58.72,Middle Revenue
134032737,2,0,0,0.0,58.71,58.71,Middle Revenue
26909269,7,22,19,58.7,0.0,58.7,Middle Revenue
11835444,11,20,0,0.0,58.69,58.69,Middle Revenue
29585529,2,1,0,0.0,58.68,58.68,Middle Revenue
5843749,29,15,20,58.67,0.0,58.67,Middle Revenue
8709177,1,3,1,5.85,52.81,58.66,Middle Revenue
3118875,1,137,0,0.0,58.64,58.64,Middle Revenue
7236913,3,6,0,0.0,58.63,58.63,Middle Revenue
5923351,26,2,13,55.36,3.24,58.599999999999994,Middle Revenue
756161,1,4,0,0.0,58.59,58.59,Middle Revenue
27024271,3,9,0,0.0,58.57,58.57,Middle Revenue
6689121,4,14,0,0.0,58.56,58.56,Middle Revenue
137247965,15,10,3,9.28,49.269999999999996,58.55,Middle Revenue
13019948,5,3,0,0.0,58.53,58.53,Middle Revenue
7739569,7,3,0,0.0,58.510000000000005,58.510000000000005,Middle Revenue
4482021,0,2,0,0.0,58.49,58.49,Middle Revenue
6948537,21,12,0,0.0,58.45,58.45,Middle Revenue
3842671,2,12,0,0.0,58.41,58.41,Middle Revenue
7796997,2,6,0,0.0,58.37,58.37,Middle Revenue
10604220,158,139,56,58.28,0.0,58.28,Middle Revenue
6897805,12,38,0,0.0,58.269999999999996,58.269999999999996,Middle Revenue
5846283,102,15,51,49.690000000000005,8.54,58.230000000000004,Middle Revenue
3218865,1,3,0,0.0,58.22,58.22,Middle Revenue
150280406,2,1,0,0.0,58.22,58.22,Middle Revenue
14635394,5,21,2,58.21,0.0,58.21,Middle Revenue
31485497,98,49,57,58.21,0.0,58.21,Middle Revenue
3018329,40,13,0,0.0,58.19,58.19,Middle Revenue
37160601,40,144,67,58.18000000000001,0.0,58.18000000000001,Middle Revenue
30450005,29,20,14,58.160000000000004,0.0,58.160000000000004,Middle Revenue
5967143,3,10,0,0.0,58.120000000000005,58.120000000000005,Middle Revenue
30053045,6,2,2,58.07,0.0,58.07,Middle Revenue
26288671,15,71,0,0.0,58.06,58.06,Middle Revenue
8305519,7,3,0,0.0,58.04,58.04,Middle Revenue
1628556,22,24,2,37.379999999999995,20.64,58.019999999999996,Middle Revenue
54524819,34,37,11,46.730000000000004,11.27,58.0,Middle Revenue
5753117,7,17,3,57.99,0.0,57.99,Middle Revenue
4569425,3,0,0,0.0,57.97,57.97,Middle Revenue
86429795,145,55,1,29.82,28.14,57.96,Middle Revenue
107790,1,9,2,57.94,0.0,57.94,Middle Revenue
163198670,0,1,0,0.0,57.91,57.91,Middle Revenue
2574831,0,6,2,57.900000000000006,0.0,57.900000000000006,Middle Revenue
8567409,2,1,0,0.0,57.88,57.88,Middle Revenue
2002770,5,31,2,57.86,0.0,57.86,Middle Revenue
23959390,7,3,0,0.0,57.86,57.86,Middle Revenue
162424151,19,11,8,57.86,0.0,57.86,Middle Revenue
168792721,4,0,0,0.0,57.85,57.85,Middle Revenue
3448893,14,26,5,57.849999999999994,0.0,57.849999999999994,Middle Revenue
8595391,1,9,0,0.0,57.84,57.84,Middle Revenue
2800019,5,10,4,46.519999999999996,11.32,57.84,Middle Revenue
780027,15,71,3,35.9,21.92,57.82,Middle Revenue
38397531,6,3,1,22.22,35.57,57.79,Middle Revenue
3757207,3,8,1,20.26,37.52,57.78,Middle Revenue
14915690,1,0,0,0.0,57.77,57.77,Middle Revenue
17835730,3,1,2,37.46,20.22,57.68,Middle Revenue
13195194,8,7,6,57.66,0.0,57.66,Middle Revenue
23075840,2,10,0,0.0,57.66,57.66,Middle Revenue
60021125,42,17,10,57.650000000000006,0.0,57.650000000000006,Middle Revenue
23752258,4,2,0,0.0,57.65,57.65,Middle Revenue
12913990,17,3,3,57.62,0.0,57.62,Middle Revenue
1060296,10,6,1,13.27,44.32,57.59,Middle Revenue
32889389,2,2,2,57.56,0.0,57.56,Middle Revenue
112702697,2,4,3,57.56,0.0,57.56,Middle Revenue
5085943,6,24,0,0.0,57.56,57.56,Middle Revenue
32457941,8,4,0,0.0,57.540000000000006,57.540000000000006,Middle Revenue
149532216,2,1,1,22.21,35.32,57.53,Middle Revenue
2292563,8,15,0,0.0,57.52,57.52,Middle Revenue
8673801,6,2,0,0.0,57.52,57.52,Middle Revenue
35221033,52,211,0,0.0,57.52,57.52,Middle Revenue
6007989,1,4,2,37.59,19.91,57.5,Middle Revenue
8283645,3,3,2,37.58,19.92,57.5,Middle Revenue
2652999,0,4,0,0.0,57.45,57.45,Middle Revenue
1879628,5,1,0,0.0,57.42,57.42,Middle Revenue
2326105,4,21,1,29.78,27.55,57.33,Middle Revenue
1117862,2,43,3,27.97,29.33,57.3,Middle Revenue
12843564,35,0,1,29.91,27.38,57.29,Middle Revenue
25337467,5,0,0,0.0,57.22,57.22,Middle Revenue
6746417,2,5,0,0.0,57.19,57.19,Middle Revenue
145901698,53,120,0,0.0,57.19,57.19,Middle Revenue
3596285,2,16,0,0.0,57.17999999999999,57.17999999999999,Middle Revenue
1350400,3,1,0,0.0,57.17,57.17,Middle Revenue
35160047,2,1,1,29.88,27.29,57.17,Middle Revenue
439193,6,9,1,29.83,27.32,57.15,Middle Revenue
18271412,11,66,0,0.0,57.120000000000005,57.120000000000005,Middle Revenue
15347042,3,4,0,0.0,57.11,57.11,Middle Revenue
4313667,16,14,0,0.0,57.089999999999996,57.089999999999996,Middle Revenue
68957,17,86,2,43.04,14.04,57.08,Middle Revenue
1607878,6,14,0,0.0,57.06,57.06,Middle Revenue
156840057,15,0,1,29.83,27.22,57.05,Middle Revenue
674853,1,1,0,0.0,57.05,57.05,Middle Revenue
146057403,92,0,50,48.42,8.62,57.04,Middle Revenue
5592521,3,4,0,0.0,57.019999999999996,57.019999999999996,Middle Revenue
71860615,2,33,3,27.21,29.75,56.96,Middle Revenue
6134091,13,8,1,32.54,24.4,56.94,Middle Revenue
139403015,0,1,0,0.0,56.93,56.93,Middle Revenue
79542831,2,1,1,29.71,27.21,56.92,Middle Revenue
1957392,2,3,1,29.69,27.22,56.910000000000004,Middle Revenue
117955,1,0,0,0.0,56.91,56.91,Middle Revenue
419087,1,2,0,0.0,56.91,56.91,Middle Revenue
8933455,8,13,0,0.0,56.91,56.91,Middle Revenue
2812073,2,18,0,0.0,56.900000000000006,56.900000000000006,Middle Revenue
127982,8,13,1,32.51,24.38,56.89,Middle Revenue
1006702,9,4,1,32.56,24.31,56.870000000000005,Middle Revenue
15175808,0,3,2,56.87,0.0,56.87,Middle Revenue
149765956,2,5,1,29.66,27.21,56.87,Middle Revenue
1045762,7,5,1,20.13,36.730000000000004,56.86,Middle Revenue
3268697,0,2,1,32.49,24.37,56.86,Middle Revenue
900386,4,0,1,32.48,24.37,56.85,Middle Revenue
6765375,13,59,1,12.18,44.67,56.85,Middle Revenue
22110426,0,1,1,20.3,36.55,56.85,Middle Revenue
135670923,6,3,0,0.0,56.85,56.85,Middle Revenue
1043876,6,4,1,32.48,24.36,56.84,Middle Revenue
1204604,6,1,1,32.48,24.36,56.84,Middle Revenue
12380854,1,0,0,0.0,56.84,56.84,Middle Revenue
14760278,2,1,1,32.48,24.36,56.84,Middle Revenue
165830767,5,0,1,32.44,24.4,56.839999999999996,Middle Revenue
4422587,2,2,1,32.46,24.37,56.83,Middle Revenue
7090749,4,2,1,32.47,24.36,56.83,Middle Revenue
15389882,4,0,2,56.83,0.0,56.83,Middle Revenue
4531883,1,9,1,12.16,44.66,56.82,Middle Revenue
21146882,1,1,2,56.82,0.0,56.82,Middle Revenue
149161829,9,1,1,32.47,24.35,56.82,Middle Revenue
396103,11,10,0,0.0,56.81,56.81,Middle Revenue
1541522,5,0,0,0.0,56.81,56.81,Middle Revenue
1695022,3,24,2,56.81,0.0,56.81,Middle Revenue
10703058,5,1,0,0.0,56.81,56.81,Middle Revenue
12492364,1,0,0,0.0,56.81,56.81,Middle Revenue
167086536,3,1,1,32.46,24.35,56.81,Middle Revenue
246515,58,342,176,419.0,-362.1999999999998,56.80000000000007,Middle Revenue
2940929,2,11,6,56.8,0.0,56.8,Middle Revenue
97136813,3,1,1,32.49,24.31,56.8,Middle Revenue
134496783,2,7,1,24.32,32.48,56.8,Middle Revenue
146395932,7,1,2,56.8,0.0,56.8,Middle Revenue
152249589,7,9,0,0.0,56.8,56.8,Middle Revenue
152324006,30,10,4,56.8,0.0,56.8,Middle Revenue
13425452,2,0,0,0.0,56.8,56.8,Middle Revenue
12191984,2,9,0,0.0,56.79,56.79,Middle Revenue
156537619,8,3,2,56.79,0.0,56.79,Middle Revenue
142499461,2,0,1,32.47,24.32,56.79,Middle Revenue
41083641,3,2,1,32.43,24.36,56.79,Middle Revenue
28113937,1,0,0,0.0,56.79,56.79,Middle Revenue
11539264,8,8,1,32.45,24.34,56.79,Middle Revenue
8917805,21,1,1,24.33,32.46,56.79,Middle Revenue
2258666,2,2,1,32.45,24.34,56.79,Middle Revenue
698335,2,15,0,0.0,56.79,56.79,Middle Revenue
280361,0,28,8,56.78,0.0,56.78,Middle Revenue
12922726,6,4,2,56.78,0.0,56.78,Middle Revenue
17803102,10,17,1,24.32,32.46,56.78,Middle Revenue
79839917,5,0,2,56.78,0.0,56.78,Middle Revenue
5164203,7,34,3,56.779999999999994,0.0,56.779999999999994,Middle Revenue
15328456,105,17,74,56.77,0.0,56.77,Middle Revenue
166857788,4,5,0,0.0,56.77,56.77,Middle Revenue
31035125,15,75,2,32.44,24.33,56.77,Middle Revenue
25925636,0,4,1,24.35,32.42,56.77,Middle Revenue
170165492,2,1,1,32.44,24.33,56.77,Middle Revenue
2454155,6,35,1,20.21,36.56,56.77,Middle Revenue
2226186,2,6,1,32.44,24.33,56.77,Middle Revenue
948274,4,3,1,32.44,24.33,56.77,Middle Revenue
381143,6,7,1,32.44,24.33,56.77,Middle Revenue
2253714,91,33,2,56.77,0.0,56.77,Middle Revenue
2028882,10,72,0,0.0,56.769999999999996,56.769999999999996,Middle Revenue
38227059,2,0,1,32.52,24.24,56.760000000000005,Middle Revenue
73444901,6,0,0,0.0,56.760000000000005,56.760000000000005,Middle Revenue
13949642,3,0,1,32.41,24.35,56.76,Middle Revenue
111987685,5,1,1,32.43,24.33,56.76,Middle Revenue
37176549,6,2,1,32.42,24.34,56.76,Middle Revenue
31518773,1,2,1,24.35,32.41,56.76,Middle Revenue
36521475,8,20,2,56.76,0.0,56.76,Middle Revenue
8867131,4,25,6,56.76,0.0,56.76,Middle Revenue
8717753,9,5,2,56.76,0.0,56.76,Middle Revenue
4609897,5,9,1,32.44,24.32,56.76,Middle Revenue
3112421,19,133,0,0.0,56.76,56.76,Middle Revenue
762485,6,18,1,36.48,20.27,56.75,Middle Revenue
1452758,1,30,12,56.75,0.0,56.75,Middle Revenue
3301467,2,2,1,32.43,24.32,56.75,Middle Revenue
5862989,17,13,7,56.75,0.0,56.75,Middle Revenue
8832459,17,6,0,0.0,56.75,56.75,Middle Revenue
10780316,16,31,0,0.0,56.75,56.75,Middle Revenue
165711088,17,0,1,32.42,24.33,56.75,Middle Revenue
7148045,15,44,2,56.74,0.0,56.74,Middle Revenue
8284461,0,1,0,0.0,56.74,56.74,Middle Revenue
16582720,1,21,2,56.74,0.0,56.74,Middle Revenue
121754883,1,2,2,56.74,0.0,56.74,Middle Revenue
23462422,5,24,0,0.0,56.739999999999995,56.739999999999995,Middle Revenue
18330430,9,24,0,0.0,56.730000000000004,56.730000000000004,Middle Revenue
157391782,3,5,2,48.62,8.11,56.730000000000004,Middle Revenue
9257459,0,1,1,20.26,36.47,56.73,Middle Revenue
24914820,3,3,0,0.0,56.73,56.73,Middle Revenue
10354126,8,8,1,20.33,36.4,56.73,Middle Revenue
36130279,4,6,1,32.42,24.31,56.73,Middle Revenue
6072415,3,3,2,56.73,0.0,56.73,Middle Revenue
4419645,3,12,0,0.0,56.73,56.73,Middle Revenue
734739,13,3,2,16.18,40.55,56.73,Middle Revenue
14140536,15,29,0,0.0,56.72,56.72,Middle Revenue
146647161,3,0,0,0.0,56.72,56.72,Middle Revenue
155323209,12,60,12,56.72,0.0,56.72,Middle Revenue
159914956,2,1,1,32.44,24.28,56.72,Middle Revenue
